Goal ID,Goals,Status,Active/Deleted
331985,"Prepare monthly financial P&L reports for Commuter Trains, Private Cars and Charter Trains. Provide financial analysis and support to all business owners.
Assist and support respective teams on yearly budget planning process and model reviews, validating system calculations versus intended inputs and off improve visibility to key metrics.",On Track,Active
331986,"Prepare financial analyses and the pricing associated with new request for proposals (RFPs) or contract renewals that supports various pricing projects which may arise during the year; including new commuter operating contracts, and other business and insourcing opportunities. Provide financial analyses, pricing and financial support associated with existing contracts or other Amtrak core business projects.",On Track,Active
331987,"Maintain and analyze all incurred expenses across multiple WSBEs for ongoing support of Amtrak's insurance claim for the derailment of train 7.  
Compile and categorize each line item to specific expense categories.  Prepare management support schedule pricing for each employee that responded to the incident, including associated labor cost and overheads, and allocating costs to designated response categories.",On Track,Active
331992,"1. Support as applicable within your region  No NTSB rail passenger accidents
2. Support as applicable within your region  No fatalities or serious injuries
3. Reduce Employees (FRA Rate) by 10% of FY21 2.95 incidents per 200,000 employee hours. Manage safety initiatives to continue to lower FRA reportable injuries for the Region managed utilizing the Amtrak Safety Management System approach implementing just culture including collaborative safety efforts with voluntary safety reporting.
4. Ensure root cause analysis and corrective action reports are submitted as needed and upon request for weekly staff and leadership meeting discussions.
5. Drive improved safety culture within Engineering.
6. Support and ensure compliance of field safety audits and complete a minimum of 1 per week.
7. Work with PM, Divisional and Production teams along with contractors to ensure SSSWP and JSA’s are being properly developed and implemented into field staff usage and understanding. Perform routine audits of a minimum of 2 a month to ensure compliance.
8. Support reduction and/or eliminate FRA operating rule violations supporting Engineering’s corporate goal set at TBD XXX.
9. Ensure monthly MORV incidents involving project work have the applicable followup tests and are properly documented
10. Work within the System Safety Agreement to lead Union/Management collaboration on safety
11. Support the Random Drug and Alcohol Testing Program.
12. Promote defensive driving and encourage overall vehicle safety operations in your region to facilitate and reduce accidents. Monitor compliance and develop root cause analysis within the region for continued improvement and reduction  Reduce vehicle damage costs by 10%
13. Monitor and control idling and Speeding initiatives to drive performance and reduce occurrences by 10%.
14. Schedule and work with employee development/training to ensure any regulatory compliance issues are addressed.
15. Complete Fall Protection Training.
16. FY22  all project staff are to be NORAC qualified.",On Track,Active
331993,"1. Improve OTP and reduce minutes of delay by quality assurance in all phases of maintenance, construction, and inspection supporting Amtrak’s corporate goals.
2. Ensure construction material and debris is removed from the ROW to avoid unnecessary infrastructure and equipment damage. This includes QA/QC of project and program work. Promote Good Housekeeping practices.
3. Work within the collective bargaining agreements to maximize productivity by utilizing all work rules and outsourcing opportunities.
4. Support and deliver Superior customer service collaborating with Amtrak Engineering and other senior staff from other departments, FRA, applicable DOT agencies, localities, commuter and freight operators, and suppliers, other third parties, investors, and stakeholders to develop strategies, plans, funding and finance approaches, and partnerships to advance Amtrak’s mission.
5. Maintain a standardization in project delivery daily and weekly reporting as required. 
6. Promote transparency within of your project preview and reporting out of Scope Schedule and Budget Impacts – ensure all issues are properly escalated in a timely fashion.
7. Expectations  80% of your time should be spent on project sites (Construction Engineers).
8. Attend all Project Staff Meetings to review overall status of portfolio as it relates to the Construction Management practices.
9. Support, assist and welcome all external support staff members as required.",On Track,Active
331994,"1. Manage and properly plan overtime to ensure approved overtime plans are not exceeded vs Approved plan (Do not schedule F/A protection after OT is set and approved).
2. Time distribution to Capital goal greater than 85% charged to NonCore WBS’s (TDR’s). Ensure that 100% TDRs are submitted within the applicable charging month.
3. Construction Management support of Project Management:
4. Support the process to initiate, execute, monitor, and control projects and programs to ensure budget is not exceed – reprogramming must be approved before overspending with justification of need or direction from ELT.
5. Support the process delivering results with accountability for the development the FY22 Program and the development of the FY23 and beyond Capital Construction Program
6. Review and support the process to monthly WEBWEE/PMO reports as applicable
7. Task Managers on specific projects  Review all applicable B.EN Level 1 project numbers under your responsibility and ensure that the Budgets are accurate. Any projects that are complete need to be closed out with I&C and Finance.
8. Support the maintenance and completion of the updated milestones, deliverables, scope, budget details, and Project Management plans (These are FRA requirements)
9. Support and utilize the process outlined with the recent implementation of the RACI chart.",On Track,Active
331996,"1. Support as applicable within your region  No NTSB rail passenger accidents
2. Support as applicable within your region  No fatalities or serious injuries
3. Reduce Employees (FRA Rate) by 10% of FY21 2.95 incidents per 200,000 employee hours. Manage safety initiatives to continue to lower FRA reportable injuries for the Region managed utilizing the Amtrak Safety Management System approach implementing just culture including collaborative safety efforts with voluntary safety reporting.
4. Ensure root cause analysis and corrective action reports are submitted as needed and upon request for weekly staff and leadership meeting discussions.
5. Drive improved safety culture within Engineering.
6. Support and ensure compliance of field safety audits and complete a minimum of 1 per week.
7. Work with PM, Divisional and Production teams along with contractors to ensure SSSWP and JSA’s are being properly developed and implemented into field staff usage and understanding. Perform routine audits of a minimum of 2 a month to ensure compliance.
8. Support reduction and/or eliminate FRA operating rule violations supporting Engineering’s corporate goal set at TBD XXX.
9. Ensure monthly MORV incidents involving project work have the applicable followup tests and are properly documented
10. Work within the System Safety Agreement to lead Union/Management collaboration on safety
11. Support the Random Drug and Alcohol Testing Program.
12. Promote defensive driving and encourage overall vehicle safety operations in your region to facilitate and reduce accidents. Monitor compliance and develop root cause analysis within the region for continued improvement and reduction  Reduce vehicle damage costs by 10%
13. Monitor and control idling and Speeding initiatives to drive performance and reduce occurrences by 10%.
14. Schedule and work with employee development/training to ensure any regulatory compliance issues are addressed.
15. Complete Fall Protection Training.
16. FY22  all project staff are to be NORAC qualified.",Completed,Active
331997,"1. Improve OTP and reduce minutes of delay by quality assurance in all phases of maintenance, construction, and inspection supporting Amtrak’s corporate goals.
2. Ensure construction material and debris is removed from the ROW to avoid unnecessary infrastructure and equipment damage. This includes QA/QC of project and program work. Promote Good Housekeeping practices.
3. Work within the collective bargaining agreements to maximize productivity by utilizing all work rules and outsourcing opportunities.
4. Support and deliver Superior customer service collaborating with Amtrak Engineering and other senior staff from other departments, FRA, applicable DOT agencies, localities, commuter and freight operators, and suppliers, other third parties, investors, and stakeholders to develop strategies, plans, funding and finance approaches, and partnerships to advance Amtrak’s mission.
5. Maintain a standardization in project delivery daily and weekly reporting as required. 
6. Promote transparency within of your project preview and reporting out of Scope Schedule and Budget Impacts – ensure all issues are properly escalated in a timely fashion.
7. Expectations  80% of your time should be spent on project sites (Construction Engineers).
8. Attend all Project Staff Meetings to review overall status of portfolio as it relates to the Construction Management practices.
9. Support, assist and welcome all external support staff members as required.",Completed,Active
331999,"1. Manage and properly plan overtime to ensure approved overtime plans are not exceeded vs Approved plan (Do not schedule F/A protection after OT is set and approved).
2. Time distribution to Capital goal greater than 85% charged to NonCore WBS’s (TDR’s). Ensure that 100% TDRs are submitted within the applicable charging month.
3. Construction Management support of Project Management:
4. Support the process to initiate, execute, monitor, and control projects and programs to ensure budget is not exceed – reprogramming must be approved before overspending with justification of need or direction from ELT.
5. Support the process delivering results with accountability for the development the FY22 Program and the development of the FY23 and beyond Capital Construction Program
6. Review and support the process to monthly WEBWEE/PMO reports as applicable
7. Task Managers on specific projects  Review all applicable B.EN Level 1 project numbers under your responsibility and ensure that the Budgets are accurate. Any projects that are complete need to be closed out with I&C and Finance.
8. Support the maintenance and completion of the updated milestones, deliverables, scope, budget details, and Project Management plans (These are FRA requirements)
9. Support and utilize the process outlined with the recent implementation of the RACI chart.",Completed,Active
332000,"1. Support as applicable within your region  No NTSB rail passenger accidents
2. Support as applicable within your region  No fatalities or serious injuries
3. Reduce Employees (FRA Rate) by 10% of FY21 2.95 incidents per 200,000 employee hours. Manage safety initiatives to continue to lower FRA reportable injuries for the Region managed utilizing the Amtrak Safety Management System approach implementing just culture including collaborative safety efforts with voluntary safety reporting.
4. Ensure root cause analysis and corrective action reports are submitted as needed and upon request for weekly staff and leadership meeting discussions.
5. Drive improved safety culture within Engineering.
6. Support and ensure compliance of field safety audits and complete a minimum of 1 per week.
7. Work with PM, Divisional and Production teams along with contractors to ensure SSSWP and JSA’s are being properly developed and implemented into field staff usage and understanding. Perform routine audits of a minimum of 2 a month to ensure compliance.
8. Support reduction and/or eliminate FRA operating rule violations supporting Engineering’s corporate goal set at TBD XXX.
9. Ensure monthly MORV incidents involving project work have the applicable followup tests and are properly documented
10. Work within the System Safety Agreement to lead Union/Management collaboration on safety
11. Support the Random Drug and Alcohol Testing Program.
12. Promote defensive driving and encourage overall vehicle safety operations in your region to facilitate and reduce accidents. Monitor compliance and develop root cause analysis within the region for continued improvement and reduction  Reduce vehicle damage costs by 10%
13. Monitor and control idling and Speeding initiatives to drive performance and reduce occurrences by 10%.
14. Schedule and work with employee development/training to ensure any regulatory compliance issues are addressed.
15. Complete Fall Protection Training.
16. FY22  all project staff are to be NORAC qualified.",On Track,Active
332001,"1. Improve OTP and reduce minutes of delay by quality assurance in all phases of maintenance, construction, and inspection supporting Amtrak’s corporate goals.
2. Ensure construction material and debris is removed from the ROW to avoid unnecessary infrastructure and equipment damage. This includes QA/QC of project and program work. Promote Good Housekeeping practices.
3. Work within the collective bargaining agreements to maximize productivity by utilizing all work rules and outsourcing opportunities.
4. Support and deliver Superior customer service collaborating with Amtrak Engineering and other senior staff from other departments, FRA, applicable DOT agencies, localities, commuter and freight operators, and suppliers, other third parties, investors, and stakeholders to develop strategies, plans, funding and finance approaches, and partnerships to advance Amtrak’s mission.
5. Maintain a standardization in project delivery daily and weekly reporting as required. 
6. Promote transparency within of your project preview and reporting out of Scope Schedule and Budget Impacts – ensure all issues are properly escalated in a timely fashion.
7. Expectations  80% of your time should be spent on project sites (Construction Engineers).
8. Attend all Project Staff Meetings to review overall status of portfolio as it relates to the Construction Management practices.
9. Support, assist and welcome all external support staff members as required.",On Track,Active
332002,"1. Manage and properly plan overtime to ensure approved overtime plans are not exceeded vs Approved plan (Do not schedule F/A protection after OT is set and approved).
2. Time distribution to Capital goal greater than 85% charged to NonCore WBS’s (TDR’s). Ensure that 100% TDRs are submitted within the applicable charging month.
3. Construction Management support of Project Management:
4. Support the process to initiate, execute, monitor, and control projects and programs to ensure budget is not exceed – reprogramming must be approved before overspending with justification of need or direction from ELT.
5. Support the process delivering results with accountability for the development the FY22 Program and the development of the FY23 and beyond Capital Construction Program
6. Review and support the process to monthly WEBWEE/PMO reports as applicable
7. Task Managers on specific projects  Review all applicable B.EN Level 1 project numbers under your responsibility and ensure that the Budgets are accurate. Any projects that are complete need to be closed out with I&C and Finance.
8. Support the maintenance and completion of the updated milestones, deliverables, scope, budget details, and Project Management plans (These are FRA requirements)
9. Support and utilize the process outlined with the recent implementation of the RACI chart.",On Track,Active
332004,Successful deployment of Voluntary Reporting,Completed,Active
332005,Close out existing Platform Optimization for the CAD Location Project,Completed,Active
332008,I will get qualified on teaching Block operators and Dispatchers.,Not Started,Deleted
332009,I will train and qualified 150 new hire Assistant Conductors.,Completed,Active
332010,Help a team member receive their qualifications to teach operating rules. Andea Eichler,Completed,Active
332015,Achieve $3M in new cost savings/avoidance.,Completed,Active
332017,"Cycle Time  deliver against cycle time goals 

 Solicitation issuance <= 5 business days from PR assignment
 Contract documentation due diligence. (E.g. COTR forms, PRCAs, COI, etc.)
 Formal solicitation cycle time aligned with customer expectations",Completed,Active
332018,"Utilize AOD Sourcing Functionality

Ensure solicitations are competed as Ariba sourcing events from Issuance through award/vendor selection",Completed,Active
332020,Ensure PRCAs are complete and accurate,On Track,Active
332022,"Increase Passenger Screening throughout the system by developing operations in new locations and partnering with outside agencies, such as TSA.",Completed,Active
332024,"Develop compassionate, inclusive leaders.",Completed,Active
332026,"I need to make sure that my group understands their roles and responsibilities.  If I can get all of my group and surrounding groups to understand and run their operation, instead of asking questions that they already know the answers to (some need to ask more questions), we will all stop wasting valuable time and be more productive.",Completed,Active
332028,"Maximize workforce by directing assets to the places they are needed most, and at the right time.",Completed,Active
332032,"Overhaul the procurement solicitation checklists for DBB with A/E, DB, CMAR, working with capital delivery, planning, and real estate/stations.",On Track,Active
332037,Fully transition Packetized program administration to Torell inclusive of VSS and change orders,Completed,Active
332039,"Defined savings goals for all team members have been created.  Manage team accordingly and ensure each employee meets goal by EOY FY22.  Will also with with Chris Drabouski on Sharepoint and ensuring all documents are properly kept in S Drive, Sharepoint and AoD.",On Track,Active
332041,Procurement and Capital Delivery has been assigned two employees from the Safety Department who will work with us on a new Safety Policy for Total Recordable Frequency Rates and Experience Modification Rates.  This policy will include a variance procedure and limits for all contractors prior to working on site.,On Track,Active
332042,"Continue and create monthly status calls with multiple procurement groups and the following end users including Engineering, Stations, and Mechanical.  All agenda's will be converted to sharepoint.  Stations will need to be recreated and Mechanical will be new.  While Engineering's monthly call will continue through December '21, Stations and Mechanical will commence in January '22.",On Track,Deleted
332043,"All Procurement Forms for Construction and Engineering will need to be overhauled. This is inclusive of Form 40's, Close out forms, Checklists, Qualification forms, RFP/Bidding Forms, Cost/Rate forms, etc.  This process will revise, standardize, and improve our forms aligning with our new General Provisions for all delivery methods.",On Track,Active
332044,Ensure Purchase Requisition updates are made by IT Vendor Management,Completed,Active
332047,"Safety and Operations

1. Support as applicable within your region  No NTSB rail passenger accidents
2. Support as applicable within your region  No fatalities or serious injuries
3. Reduce Employees (FRA Rate) by 10% of FY21 2.95 incidents per 200,000 employee hours. Manage safety initiatives to continue to lower FRA reportable injuries for the Region managed utilizing the Amtrak Safety Management System approach implementing just culture including collaborative safety efforts with voluntary safety reporting.
4. Ensure root cause analysis and corrective action reports are submitted as needed and upon request for weekly staff and leadership meeting discussions.
5. Drive improved safety culture within Engineering.
6. Support and ensure compliance of field safety audits and complete a minimum of 1 per month.
7. Work with PM, Divisional and Production teams along with contractors to ensure SSSWP and JSA’s are being properly developed and implemented into field staff usage and understanding. Perform routine audits of a minimum of 1 per month to ensure compliance.
8. Support reduction and/or eliminate FRA operating rule violations supporting Engineering’s corporate goals.
9. Ensure monthly MORV incidents involving project work have the applicable followup tests and are properly documented.
10. Work within the System Safety Agreement to lead Union/Management collaboration on safety.
11. Support the Random Drug and Alcohol Testing Program.
12. Promote defensive driving and encourage overall vehicle safety operations in your region to facilitate and reduce accidents. Monitor compliance and develop root cause analysis within the region for continued improvement and reduction  Reduce vehicle damage costs by 10%
13. Monitor and control idling and speeding initiatives to drive performance and reduce occurrences by 10%.
14. Schedule and work with employee development/training to ensure any regulatory compliance issues are addressed.
15. Complete Fall Protection Training.
16. FY22  all project staff are to be NORAC qualified.",On Track,Active
332048,"Customer Impact and Strategy

1. Improve OTP and reduce minutes of delay by quality assurance in all phases of maintenance, construction, and inspection supporting Amtrak’s corporate goals.
2. Ensure construction material and debris is removed from the ROW to avoid unnecessary infrastructure and equipment damage. This includes QA/QC of project and program work. Promote Good Housekeeping practices.
3. Work within the collective bargaining agreements to maximize productivity by utilizing all work rules and outsourcing opportunities.
4. Support and deliver superior customer service collaborating with Amtrak Engineering and other senior staff from other departments, FRA, applicable DOT agencies, localities, commuter and freight operators, and suppliers, other third parties, investors, and stakeholders to develop strategies, plans, funding and finance approaches, and partnerships to advance Amtrak’s mission.
5. Maintain a standardization in project delivery daily and weekly reporting as required. 
6. Promote transparency within of your project preview and reporting out of Scope Schedule and Budget Impacts – ensure all issues are properly escalated in a timely fashion.
7. Attend all Project Staff Meetings to review overall status of portfolio as it relates to the Construction Management practices.
8. Support, assist and welcome all external support staff members as required.",On Track,Active
332049,"Financial Stewardship

1. Manage and properly plan overtime to ensure approved overtime plans are not exceeded vs Approved plan (Do not schedule F/A protection after OT is set and approved).
2. Time distribution to Capital goal greater than 85% charged to NonCore WBS’s (TDR’s). Ensure that 100% TDRs are submitted within the applicable charging month.
3. Construction Management support of Project Management:
4. Support the process to initiate, execute, monitor, and control projects and programs to ensure budget is not exceed – reprogramming must be approved before overspending with justification of need or direction from ELT.
5. Support the process delivering results with accountability for the development the FY22 Program and the development of the FY23 and beyond Capital Construction Program
6. Review and support the process to monthly WEBWEE/PMO reports as applicable
7. Task Managers on specific projects  Review all applicable B.EN Level 1 project numbers under your responsibility and ensure that the Budgets are accurate. Any projects that are complete need to be closed out with I&C and Finance.
8. Support the maintenance and completion of the updated milestones, deliverables, scope, budget details, and Project Management plans (These are FRA requirements)
9. Support and utilize the process outlined with the recent implementation of the RACI chart.",On Track,Active
332050,"Continue to build the staff capacity to deliver the FY 22 Work Plan, including direct reports for Petra, Marie, and Kerry and in coordination with the rest of the Major Program Delivery organization. Support Marie and Kerry's hiring efforts. Gain approval and recruit for a contracts/business negotiation position reporting to Marie. Gain approval and recruit a planner for Penn Station Expansion reporting to me.",Completed,Active
332052,Complete Penn Expansion Procurement. Negotiate agreement with NJ TRANSIT and issue Notice to Proceed (NTP).,Completed,Active
332053,"Develop framework for next phase of NJ Gateway Projects planning, including initiation of Sawtooth P.E., strategy for NEPA on remaining NJ projects, and agreement on overall track schematic for Gateway territory with NJ TRANSIT.",On Track,Active
332054,Ensure intergang communication  improves between the repairmen and repairman foreman.,Not Started,Active
332055,"My goal for this quarter is to learn and become comfortable working the west Car Desk

update 3/11: goal # 2 is to become more comfortable and proficient with less frequently used arrow functions (such as VMITAs VIMTDs, diagram changes)

goal#3: to eventually learn and be comfortable working the East Desk",On Track,Active
332056,Ensure maintenance timetables  continue to develop and that repairman foreman follow the timetables to  reduce reactive repairs and move forward on the path to preventive and proactive maintenance.,Not Started,Active
332057,Review work plans and discuss how to accomplish tasks safely.,Not Started,Active
332059,Ensure that staffing plans and attendance are monitored and addressed to ensure that trains are properly manned as required by contract. Ensure that no Liquidated Damages are assessed to Amtrak in violation of the contract.,On Track,Active
332060,"Preforms 8 train rides a month, to ensure the Conductors are preforming their duties in accordance with the Metrolink Supplemental Instructions. Make sure that all SPARTAN/TDRS requirement are met monthly. To schedule and complete monthly station observation. To reinforce safety behaviors and correct behavior when needed.",On Track,Active
332061,Develop & train new staff including Conductors & Engineers. Ensure that all required train rides and documentation is completed on Training/Student  Conductors.,On Track,Active
332062,Oversees delay reports are turned in and ensures the missing delay reports get turned into Metrolink in a timely manner.,On Track,Active
332063,"There are a lot of employees in this company who have a ton of potential but don't have any means of showing it. I have 3 new managers working for me beginning in the 1st quarter of FY 22, and I will develop all 3 to successfully complete the first 2 parts of their 3 part development plan. We also have a lot of talented employees, who given an opportunity, can prove their talent. I plan on providing opportunities for these employees to develop, grow, and learn so they can make themselves and the company very successful now and in the future.",On Track,Deleted
332064,"Ensure intergang communication improves between repairmen, repairman foreman and yourself.",On Track,Active
332065,Daily review work plans and discuss how to accomplish tasks safely,On Track,Active
332066,"There are a lot of employees in this company who have a ton of potential but don't have any means of showing it. I have 3 new managers working for me beginning in the 1st quarter of FY 22, and I will develop all 3 to successfully complete the first 2 parts of their 3 part development plan. We also have a lot of talented employees, who given an opportunity, can prove their talent. I plan on providing opportunities for these employees to develop, grow, and learn so they can make themselves and the company very successful now and in the future.",On Track,Active
332067,Ensure maintenance timetables develop and are followed by repairmen and repairman foreman to reduce reactive repairs and move forward on the path to preventive and proactive maintenance,On Track,Active
332070,"I don't have the opportunity to face external customers often from my position, however I have used my time in quarter 1 to reach out and join an employee resource group (ERG) known as ""Don't DIS our ABILITY"" to assist passengers, both external and internal, with disabilities. Through this diverse group, I will advocate for passengers with disabilities and ensure they are provided the same services as all and given the respect they deserve.",On Track,Deleted
332071,Safety is the number one priority here at Amtrak and all employees are accountable for their own and each others safety. I will work very diligently along with my team to ensure a safe workplace by having each manager provide a minimum of 5 safety observations per week.,On Track,Active
332072,Ensure intergang communication between repairman lead man and yourself improves to reduce miscommunication,On Track,Active
332073,"Ensure maintenance timetables are reviewed and that repairmen, leadman and yourself follwo the timetables to reduce reactive maintenance and move forward towards preventive and proactive maintenance",On Track,Active
332074,daily review work plans and discuss how to accomplish tasks safely,On Track,Active
332075,To create standardized drug and alcohol information for PIER Facilitators to use as education tools related to the monthly prevention themes,Not Started,Active
332077,"To increase functionality to our D&A dashboard, to respond to emerging drug trends in real time",On Track,Active
332079,To provided updated drug and alcohol prevention information to Amtrak employees,On Track,Active
332080,To increase PIER Program’s presence in networkwide training events,Not Started,Active
332081,To provide marijuana prevention information to Amtrak employees,Not Started,Active
332082,"Train managers on the PIER Program benefits, policies and procedures.",Not Started,Deleted
332083,Ensure that staffing plans and attendance are monitored and addressed to ensure that trains are properly manned as required by contract. Ensure that no Liquidated Damages are assessed to Amtrak in violation of the contract.,On Track,Active
332085,"Preforms 8 train rides a month, to ensure the Conductors are preforming their duties in accordance with the Metrolink Supplemental Instructions. Make sure that all SPARTAN/TDRS requirement are met monthly. To schedule and complete monthly station observation. To reinforce safety behaviors and correct behavior when needed.",On Track,Active
332086,"Ensure intergang communiccation between repairmen, repairman foreman and yourself.",Not Started,Active
332087,daily review work plans and how to accomplish tasks safely.,Not Started,Active
332088,"Assists with the radio inventory and keeping track of the radios. Brandon, needs to make sure all of the radios that need repair get turned in, in a timely manner.",On Track,Active
332089,develop  maintenance logs and ensure timetables are followed  by repairmen and repairman foreman to reduce reactive repairs and downtime and progess towards preventive and proactive maintenance,Not Started,Active
332090,"Develop & train new staff including Conductors & Engineers. Ensure that all required train rides and documentation is completed on Training/Student Conductors.??
All Documentation is turned in and entered in SPARTAN.",On Track,Deleted
332092,"ensure effective communication between repairmen, repairmen foreman and yourself. Good communication ensures we discuss equipment issues in detail.",On Track,Active
332093,Daily review work plans and discuss how to accomplish tasks safely.,On Track,Active
332094,develop maintenance logs and ensure timetables are followed by repairmen and repairman foreman to reduce reactive repairs and downtime and progess towards preventive and proactive maintenance,On Track,Active
332096,Develop & train new staff including Conductors & Engineers. Ensure that all required train rides and documentation is completed on Training/Student Conductors.,On Track,Active
332106,Bring functional team up to speed with automation achieved so far and enable the team to perform automation runs without dependency on Automation team.,On Track,Active
332107,Able to establish one unified automation framework in devops pipeline which can test UI and API based on deployment needs.,On Track,Active
332126,"Ensure that staffing plans and attendance are monitored and addressed to ensure that trains are properly manned as required by contract. Ensure that no Liquidated Damages are assessed to Amtrak in violation of the contract.
Trains are properly staffed on a daily basis.",On Track,Active
332129,Develop & train managers and employees on Arrow territory and equipment. Ensure all Documentation needed for the training of the Arrow service is completed and deadlines are met.,On Track,Active
332132,"Continue to improve the Financial UAR audit process:

Work with the IAM team to move the remaining applications to the Sail Point system
Artifact retention processes. (Teams & SailPoint)
Work with the IAM to help with UAR system updates
Approve upon processes and procedures for the UAR
Completion of a FY22 with no Process related Audit Findings.",Completed,Active
332133,To obtain a CISA certification or IT related certification by the end of the 2022 fiscal year.,Not Started,Deleted
332157,"Coordinate with all applicable internal stakeholders to develop the ADA Program’s Five Year Plan (FY2023  FY2027) and Annual FY2023 ADA Plan, which will outline the work necessary to bring the Amtrak system into compliance with the ADA for the upcoming fiscal years.",On Track,Active
332161,To drive effective communication and build trust within my team I will make it a point to have 1:1 conversation with Station Lead or Station personnel in my area of responsibility. The focus of these conversations will be improving communications amongst crafts especially in regard to boarding and detraining procedures.,On Track,Active
332162,"In order to deliver superior customer service, my goal is to meet/speak with Mechanical forces on a regular basis to ensure ITP operates above 85% for Piedmonts departing RGH.",On Track,Active
332163,"I will support change and diversity of thought by making all my direct reports aware of and encourage them (over the course of the year) to participate amongst the available ERG’s. I will provide all employees the contact information and description of all ERG’s, as well as encourage them to create their own ERG that they will identify with if they so choose.",On Track,Deleted
332166,Effectively supervise team members ensuring that the FY22 IT audit plan to be executed within timeline and budgeted hours.,Completed,Active
332167,"Develop FY22 audit plan
  Inscope testing areas
  Resources
  Available Hours
  Budgeted Hours",Completed,Active
332168,"Colead status reporting to the Director, IT Governance, Risk and Compliance",Completed,Active
332169,Ensure that the MRI and SAP RE FX implementations are properly evaluated and gaps are addressed prior to golive.,Completed,Active
332170,"Assist the Director, IT Governance, Risk and Compliance with the efforts to guide the Kronos WFD implementation from an audit and risk perspective",Completed,Active
332171,Partner with Operations to ensure Safety Committees in your assigned region meet a minimum of 75% of monthly meetings.,Completed,Active
332172,Support at least one (1) System Safety Working Group mitigation,Completed,Active
332173,"At least once (1) per quarter, perform a deep dive of injuries, audits and/or rule violations in your region to provide actionable feedback to your Operations stakeholders",Completed,Active
332174,"Develop three (3) Weekly Safety Focus documents for your Operating Division by end of Q2, and three (3) new by end of Q4. This can be a new topic or revisiting a topic that needs a refresh of the material",Completed,Active
332180,Train Sr IT GRC Specialist on control monitoring testing in order to make her more efficient on control monitoring testing.,Completed,Active
332184,"Ensure that  the IT RACM is updated as necessary as a result of new system implementations, changes to existing controls (e.g., transitioning from a manual to automated control), changes to control ownership, etc.",Completed,Active
332272,"	Safety  Drive safety to 2.69
o	Engage workforce getting all General Foreman to support SSWM by ensuring they lead classes
o	Audit General Foreman Engagement by performing STOPP briefing audit 1 quarterly
o	Drive General Foreman to lead Boot on the Ground, participate 
o	Minimum of 3 coaching sessions each month in SPARTAN
o	Develop and drive to completion 1 safety improvement",Completed,Active
332273,"	Budget – Reduce costs by monitoring wastes
o	Coaching and use accountability with Supervisors to help to drive down fuel consumption below 4 hrs. idle time.
o	Monitor OT/ST to reduce by 5%  Utilize Incidental work rule",Completed,Active
332274,"	Metrics – Drive the improvement of all company metrics for Oakland Mechanical
o	Tableau – WMS Grading – reach 90100% in all categories
o	WMS – Ensure work completed in WMS is correct – Create and drive the utilization of WMS workbench audits through Teams.
o	Increase KPI metrics for WMS by using accountability to drive down failures of Employees to complete Followon Work Order #, Documents attached, train electronic 10C completed properly.
o	Equipment Status – pull one equipment out of service report per week and audit for proper status of equipment – and emphasis on status, reason code, location, and sub location. Send those audits to the Asst. Superintendents for review.
o	Drive the reduction of JPA work orders – push utilization of work orders by train and Foreman adding them to the schedule. – when not able to address notes should be applied and material ordered if needed",Completed,Active
332275,"Contribute to IT FY22 goal of achieving a budget of OpEx  $208.0M, CapEx  $172.4M and improvement of forecasting and accuracy for risks and opportunities by +/ 10% by implementing strong SSSL program management and fiscal transparency",On Track,Active
332278,"Work with Amtrak PIDS team and SSSL in developing a wholistic process for deployment, O&M, and life cycle for PIDS platform with integrated content management and media display capabilities for Amtrak stations, back of house, and corporate offices",On Track,Active
332279,"Work with internal business owners and SSSL to deploy new or expand on current fleet projects: New Acela, ICT, Gulf Coast, ALC42, GP38 and Yard Slugs",On Track,Active
332280,"Develop two (2) new Weekly Safety Focus documents for your Operating Division by end of Q2, and two (2) new by end of Q4. This can be a new topic or revisiting a topic that needs a refresh of the material",On Track,Active
332281,"Develop two (2) new Weekly Safety Focus documents for your Operating Division by end of Q2, and two (2) new by end of Q4. This can be a new topic or revisiting a topic that needs a refresh of the material",Completed,Active
332282,Partner with Safety Liaisons to ensure Safety Committees in your assigned region meet a minimum of 75% of required monthly meetings,Completed,Active
332283,"Conduct a minimum of (2) ""off hours” working tour of duty (night or weekend) per quarter to engage with the agreement workforce.",Completed,Active
332284,"Lead PIC, PIR and/or RCCA’s as necessary based on Operation’s performance and determination by Amtrak Event Review Board. Investigations must be timely and thorough.",Completed,Active
332286,"Start SOGR construction ahead of ADA construction for Rugby, ND to get work done at the station (interior work) during the colder months.

8/19/2022
Construction restart on 8/12.",Completed,Active
332288,Develop specialized marketing initatives and approaches to contribute to overall SSSL  FY22 goals for revenue $407M and ridership 10.6M,On Track,Deleted
332289,"Develop creative and innovative approaches to contribute to Gift Card YOY sales growth of 20%
Effectively transitioned to Branding colleagues.  

o	OctDec 21 Gift Card Sales: $1,730,286.82, Y/Y Growth 560%",Completed,Active
332291,Build and maintain overall state partner support and goodwill via SAIPRC Marketing Working Group (MWG) throughout FY21,Completed,Active
332292,Amtrak Cascades Safety Initiative Completion (Pt. Defiance return to service) Serve with Safety,Completed,Active
332294,Manage the approximate $618K budget and develop impactful marketing and promotional initiatives for NY state to contribute to their annual ridership and revenue plan.,Completed,Active
332300,Participate as SFP&A representative for Sprint 33  Standardizing WBS Levels. Sprint has been completed,Completed,Active
